r: (1.672224e+07, -1.349905e+06, 2.040291e+07) [2,641466e+07], v: (-8.006125e+02, 2.522520e+03, 8.232118e+02) [2,771599e+03], a: (9.520073e-02, 1.387883e-01, -4.412611e-01) [4,722677e-01]
r: (1.672144e+07, -1.347382e+06, 2.040373e+07) [2,641466e+07], v: (-8.005173e+02, 2.522658e+03, 8.227705e+02) [2,771567e+03], a: (9.523404e-02, 1.387333e-01, -4.412789e-01) [4,722748e-01]
r: (1.672064e+07, -1.344859e+06, 2.040455e+07) [2,641466e+07], v: (-8.004221e+02, 2.522797e+03, 8.223293e+02) [2,771535e+03], a: (9.526734e-02, 1.386783e-01, -4.412967e-01) [4,722820e-01]
r: (1.671984e+07, -1.342336e+06, 2.040537e+07) [2,641466e+07], v: (-8.003268e+02, 2.522936e+03, 8.218880e+02) [2,771503e+03], a: (9.530064e-02, 1.386232e-01, -4.413144e-01) [4,722892e-01]
r: (1.671904e+07, -1.339813e+06, 2.040619e+07) [2,641466e+07], v: (-8.002315e+02, 2.523074e+03, 8.214466e+02) [2,771471e+03], a: (9.533392e-02, 1.385682e-01, -4.413322e-01) [4,722963e-01]
r: (1.671824e+07, -1.337290e+06, 2.040702e+07) [2,641466e+07], v: (-8.001361e+02, 2.523213e+03, 8.210053e+02) [2,771438e+03], a: (9.536719e-02, 1.385132e-01, -4.413499e-01) [4,723035e-01]
r: (1.671744e+07, -1.334767e+06, 2.040784e+07) [2,641466e+07], v: (-8.000407e+02, 2.523351e+03, 8.205639e+02) [2,771406e+03], a: (9.540046e-02, 1.384581e-01, -4.413677e-01) [4,723106e-01]
r: (1.671664e+07, -1.332244e+06, 2.040866e+07) [2,641466e+07], v: (-7.999453e+02, 2.523490e+03, 8.201226e+02) [2,771374e+03], a: (9.543371e-02, 1.384030e-01, -4.413854e-01) [4,723178e-01]
r: (1.671584e+07, -1.329720e+06, 2.040948e+07) [2,641466e+07], v: (-7.998499e+02, 2.523628e+03, 8.196812e+02) [2,771342e+03], a: (9.546696e-02, 1.383480e-01, -4.414031e-01) [4,723249e-01]
r: (1.671504e+07, -1.327196e+06, 2.041030e+07) [2,641466e+07], v: (-7.997544e+02, 2.523767e+03, 8.192397e+02) [2,771310e+03], a: (9.550019e-02, 1.382929e-01, -4.414208e-01) [4,723320e-01]
r: (1.671424e+07, -1.324673e+06, 2.041112e+07) [2,641466e+07], v: (-7.996589e+02, 2.523905e+03, 8.187983e+02) [2,771278e+03], a: (9.553342e-02, 1.382378e-01, -4.414385e-01) [4,723392e-01]
r: (1.671344e+07, -1.322149e+06, 2.041193e+07) [2,641466e+07], v: (-7.995633e+02, 2.524043e+03, 8.183569e+02) [2,771246e+03], a: (9.556664e-02, 1.381827e-01, -4.414562e-01) [4,723463e-01]
r: (1.671264e+07, -1.319624e+06, 2.041275e+07) [2,641466e+07], v: (-7.994677e+02, 2.524181e+03, 8.179154e+02) [2,771214e+03], a: (9.559984e-02, 1.381276e-01, -4.414739e-01) [4,723534e-01]
r: (1.671184e+07, -1.317100e+06, 2.041357e+07) [2,641466e+07], v: (-7.993721e+02, 2.524319e+03, 8.174739e+02) [2,771182e+03], a: (9.563304e-02, 1.380725e-01, -4.414915e-01) [4,723606e-01]
r: (1.671104e+07, -1.314576e+06, 2.041439e+07) [2,641466e+07], v: (-7.992765e+02, 2.524457e+03, 8.170324e+02) [2,771149e+03], a: (9.566623e-02, 1.380174e-01, -4.415092e-01) [4,723677e-01]
r: (1.671024e+07, -1.312051e+06, 2.041520e+07) [2,641466e+07], v: (-7.991808e+02, 2.524595e+03, 8.165909e+02) [2,771117e+03], a: (9.569941e-02, 1.379623e-01, -4.415269e-01) [4,723748e-01]
r: (1.670944e+07, -1.309527e+06, 2.041602e+07) [2,641466e+07], v: (-7.990851e+02, 2.524733e+03, 8.161494e+02) [2,771085e+03], a: (9.573258e-02, 1.379072e-01, -4.415445e-01) [4,723819e-01]
r: (1.670864e+07, -1.307002e+06, 2.041684e+07) [2,641466e+07], v: (-7.989893e+02, 2.524871e+03, 8.157078e+02) [2,771053e+03], a: (9.576574e-02, 1.378521e-01, -4.415621e-01) [4,723890e-01]
r: (1.670784e+07, -1.304477e+06, 2.041765e+07) [2,641466e+07], v: (-7.988935e+02, 2.525009e+03, 8.152662e+02) [2,771021e+03], a: (9.579889e-02, 1.377969e-01, -4.415797e-01) [4,723961e-01]
r: (1.670704e+07, -1.301952e+06, 2.041847e+07) [2,641466e+07], v: (-7.987977e+02, 2.525147e+03, 8.148247e+02) [2,770990e+03], a: (9.583203e-02, 1.377418e-01, -4.415973e-01) [4,724032e-01]
r: (1.670625e+07, -1.299427e+06, 2.041928e+07) [2,641466e+07], v: (-7.987019e+02, 2.525284e+03, 8.143830e+02) [2,770958e+03], a: (9.586516e-02, 1.376866e-01, -4.416149e-01) [4,724103e-01]
r: (1.670545e+07, -1.296901e+06, 2.042010e+07) [2,641466e+07], v: (-7.986060e+02, 2.525422e+03, 8.139414e+02) [2,770926e+03], a: (9.589828e-02, 1.376315e-01, -4.416325e-01) [4,724174e-01]
r: (1.670465e+07, -1.294376e+06, 2.042091e+07) [2,641466e+07], v: (-7.985101e+02, 2.525560e+03, 8.134998e+02) [2,770894e+03], a: (9.593140e-02, 1.375763e-01, -4.416501e-01) [4,724245e-01]
r: (1.670385e+07, -1.291850e+06, 2.042172e+07) [2,641466e+07], v: (-7.984141e+02, 2.525697e+03, 8.130581e+02) [2,770862e+03], a: (9.596450e-02, 1.375211e-01, -4.416677e-01) [4,724316e-01]
r: (1.670305e+07, -1.289324e+06, 2.042254e+07) [2,641466e+07], v: (-7.983181e+02, 2.525835e+03, 8.126164e+02) [2,770830e+03], a: (9.599759e-02, 1.374660e-01, -4.416852e-01) [4,724387e-01]
r: (1.670225e+07, -1.286798e+06, 2.042335e+07) [2,641466e+07], v: (-7.982221e+02, 2.525972e+03, 8.121748e+02) [2,770798e+03], a: (9.603068e-02, 1.374108e-01, -4.417028e-01) [4,724457e-01]
r: (1.670146e+07, -1.284272e+06, 2.042416e+07) [2,641466e+07], v: (-7.981261e+02, 2.526110e+03, 8.117330e+02) [2,770766e+03], a: (9.606375e-02, 1.373556e-01, -4.417203e-01) [4,724528e-01]
r: (1.670066e+07, -1.281746e+06, 2.042497e+07) [2,641466e+07], v: (-7.980300e+02, 2.526247e+03, 8.112913e+02) [2,770734e+03], a: (9.609682e-02, 1.373004e-01, -4.417379e-01) [4,724599e-01]
r: (1.669986e+07, -1.279220e+06, 2.042578e+07) [2,641466e+07], v: (-7.979339e+02, 2.526384e+03, 8.108496e+02) [2,770703e+03], a: (9.612987e-02, 1.372452e-01, -4.417554e-01) [4,724670e-01]
r: (1.669906e+07, -1.276693e+06, 2.042659e+07) [2,641466e+07], v: (-7.978377e+02, 2.526521e+03, 8.104078e+02) [2,770671e+03], a: (9.616292e-02, 1.371900e-01, -4.417729e-01) [4,724740e-01]
r: (1.669826e+07, -1.274167e+06, 2.042740e+07) [2,641466e+07], v: (-7.977416e+02, 2.526659e+03, 8.099660e+02) [2,770639e+03], a: (9.619596e-02, 1.371347e-01, -4.417904e-01) [4,724811e-01]
